date,sku_id,store_id,region,units_sold,revenue,unit_price,discount,category,subcategory,launch_date,unit_cost,week,month,season,promotion_events,on_hand,on_order,lead_time,reorder_point,weather_condition,competitor_pricing,demand_forecast
02-01-2022,P0004,S004,East,209,15842.2,94.75,20,Groceries,Groceries_General,01-01-2022,61.5875,52,1,Winter,0,410,128,7,1139,Snowy,90.1,224.66
02-01-2022,P0005,S004,West,4,231.382,60.89,5,Toys,Toys_General,01-01-2022,39.5785,52,1,Winter,0,99,76,7,1158,Sunny,59.42,14.91
02-01-2022,P0006,S004,East,47,656.8015,14.71,5,Toys,Toys_General,01-01-2022,9.5615,52,1,Winter,0,97,138,7,1143,Cloudy,16.85,52.02
02-01-2022,P0007,S004,West,115,3424.815,33.09,10,Furniture,Furniture_General,01-01-2022,21.5085,52,1,Winter,0,339,95,7,1148,Rainy,28.55,124.22
02-01-2022,P0008,S004,South,27,2266.3125,98.75,15,Toys,Toys_General,01-01-2022,64.1875,52,1,Winter,0,144,119,7,1123,Snowy,102.7,21.73
02-01-2022,P0009,S004,South,90,892.8,12.4,20,Furniture,Furniture_General,01-01-2022,8.06,52,1,Winter,0,110,28,7,1154,Snowy,8.56,103.6
02-01-2022,P0010,S004,South,206,16110.951,92.01,15,Groceries,Groceries_General,01-01-2022,59.8065,52,1,Winter,1,348,67,7,1141,Snowy,87.81,214.99
02-01-2022,P0011,S004,East,328,24172.288,92.12,20,Toys,Toys_General,01-01-2022,59.878,52,1,Winter,1,458,144,7,1148,Sunny,87.37,339.54
02-01-2022,P0012,S004,South,155,4636.36,37.39,20,Groceries,Groceries_General,01-01-2022,24.3035,52,1,Winter,0,403,24,7,1130,Sunny,38.71,145.99
02-01-2022,P0013,S004,West,184,14133.96,85.35,10,Clothing,Clothing_General,01-01-2022,55.4775,52,1,Winter,1,198,161,7,1151,Rainy,80.79,191.55
02-01-2022,P0014,S004,East,16,1322.24,82.64,0,Electronics,Electronics_General,01-01-2022,53.716,52,1,Winter,0,472,166,7,1167,Cloudy,78.35,28.75
02-01-2022,P0015,S004,North,90,7467.39,92.19,10,Toys,Toys_General,01-01-2022,59.9235,52,1,Winter,1,178,79,7,1166,Snowy,97.07,98.56
02-01-2022,P0016,S004,West,178,10930.98,61.41,0,Clothing,Clothing_General,01-01-2022,39.9165,52,1,Winter,0,215,111,7,1169,Sunny,61.32,180.76
02-01-2022,P0017,S004,South,256,19757.056,96.47,20,Electronics,Electronics_General,01-01-2022,62.7055,52,1,Winter,0,477,150,7,1151,Cloudy,93.35,254.89
02-01-2022,P0018,S004,South,27,2411.91,89.33,0,Furniture,Furniture_General,01-01-2022,58.0645,52,1,Winter,0,198,62,7,1132,Sunny,89.63,25.51
02-01-2022,P0019,S004,North,67,3188.664,59.49,20,Groceries,Groceries_General,01-01-2022,38.6685,52,1,Winter,1,110,83,7,1145,Rainy,57.55,79.41
02-01-2022,P0020,S004,North,84,5215.77,73.05,15,Electronics,Electronics_General,01-01-2022,47.4825,52,1,Winter,1,254,112,7,1167,Sunny,74.55,77.15
02-01-2022,P0001,S005,East,67,4295.7385,67.49,5,Groceries,Groceries_General,01-01-2022,43.8685,52,1,Winter,0,223,53,7,1145,Sunny,65.24,74.8
02-01-2022,P0002,S005,West,15,891.675,66.05,10,Furniture,Furniture_General,01-01-2022,42.9325,52,1,Winter,1,100,114,7,1122,Sunny,65.16,28.97
02-01-2022,P0003,S005,West,333,21546.432,80.88,20,Toys,Toys_General,01-01-2022,52.572,52,1,Winter,1,397,35,7,1134,Rainy,84.97,336.02
02-01-2022,P0004,S005,North,56,3049.2,60.5,10,Groceries,Groceries_General,01-01-2022,39.325,52,1,Winter,1,442,38,7,1139,Cloudy,64.88,54.08
02-01-2022,P0005,S005,West,165,9467.04,71.72,20,Furniture,Furniture_General,01-01-2022,46.618,52,1,Winter,0,411,194,7,1158,Rainy,75.17,172.41
02-01-2022,P0006,S005,North,54,3176.739,69.21,15,Clothing,Clothing_General,01-01-2022,44.9865,52,1,Winter,1,76,175,7,1143,Rainy,71.17,49.32
02-01-2022,P0007,S005,East,93,5259.336,70.69,20,Clothing,Clothing_General,01-01-2022,45.9485,52,1,Winter,0,257,148,7,1148,Snowy,71.37,84.69
02-01-2022,P0008,S005,East,250,13502.25,63.54,15,Furniture,Furniture_General,01-01-2022,41.301,52,1,Winter,0,353,57,7,1123,Cloudy,61.05,254.75
02-01-2022,P0009,S005,West,90,6324.48,78.08,10,Electronics,Electronics_General,01-01-2022,50.752,52,1,Winter,0,119,76,7,1154,Sunny,73.69,99.63
02-01-2022,P0010,S005,West,83,3218.823,43.09,10,Furniture,Furniture_General,01-01-2022,28.0085,52,1,Winter,1,403,77,7,1141,Sunny,47.02,84.32
02-01-2022,P0011,S005,East,16,390.184,25.67,5,Electronics,Electronics_General,01-01-2022,16.6855,52,1,Winter,1,60,149,7,1148,Sunny,27.78,23.98
02-01-2022,P0012,S005,West,87,2685.864,38.59,20,Toys,Toys_General,01-01-2022,25.0835,52,1,Winter,0,182,121,7,1130,Rainy,33.87,83.13
02-01-2022,P0013,S005,East,241,13276.8105,57.99,5,Furniture,Furniture_General,01-01-2022,37.6935,52,1,Winter,0,455,136,7,1151,Sunny,55.4,235.03
02-01-2022,P0014,S005,South,286,3351.92,14.65,20,Toys,Toys_General,01-01-2022,9.5225,52,1,Winter,1,437,116,7,1167,Snowy,13.12,282.52
02-01-2022,P0015,S005,West,60,3795.6,63.26,0,Clothing,Clothing_General,01-01-2022,41.119,52,1,Winter,1,289,83,7,1166,Rainy,61.02,52.77
02-01-2022,P0016,S005,East,437,16210.078,43.64,15,Groceries,Groceries_General,01-01-2022,28.366,52,1,Winter,1,487,106,7,1169,Cloudy,39.13,432.86
02-01-2022,P0017,S005,North,377,25590.76,84.85,20,Toys,Toys_General,01-01-2022,55.1525,52,1,Winter,1,418,76,7,1151,Sunny,84.29,383.26
02-01-2022,P0018,S005,West,83,3319.3775,47.05,15,Clothing,Clothing_General,01-01-2022,30.5825,52,1,Winter,1,89,113,7,1132,Rainy,47.89,78.67
02-01-2022,P0019,S005,West,203,12477.192,76.83,20,Clothing,Clothing_General,01-01-2022,49.9395,52,1,Winter,0,421,152,7,1145,Snowy,75.86,220.23
02-01-2022,P0020,S005,South,183,15473.565,93.95,10,Clothing,Clothing_General,01-01-2022,61.0675,52,1,Winter,1,211,189,7,1167,Sunny,98.89,190.11
03-01-2022,P0001,S001,West,5,250.8,62.7,20,Electronics,Electronics_General,01-01-2022,40.755,1,1,Winter,0,154,189,7,1145,Rainy,58.22,5.36
03-01-2022,P0002,S001,East,199,10749.98,54.02,0,Clothing,Clothing_General,01-01-2022,35.113,1,1,Winter,0,282,70,7,1122,Cloudy,52.91,193.26
03-01-2022,P0003,S001,South,176,4123.152,26.03,10,Toys,Toys_General,01-01-2022,16.9195,1,1,Winter,0,183,124,7,1134,Rainy,29.38,168.28
03-01-2022,P0004,S001,East,214,2180.66,10.19,0,Electronics,Electronics_General,01-01-2022,6.6235,1,1,Winter,1,239,51,7,1139,Cloudy,7.82,228.51
03-01-2022,P0005,S001,West,165,15764.1,95.54,0,Groceries,Groceries_General,01-01-2022,62.101,1,1,Winter,0,368,56,7,1158,Sunny,91.29,170.76
03-01-2022,P0006,S001,South,9,492.9075,57.65,5,Furniture,Furniture_General,01-01-2022,37.4725,1,1,Winter,0,57,40,7,1143,Sunny,58.01,13.6
03-01-2022,P0007,S001,South,140,9839.2,87.85,20,Clothing,Clothing_General,01-01-2022,57.1025,1,1,Winter,0,460,70,7,1148,Sunny,91.9,143.7
03-01-2022,P0008,S001,West,177,9070.011,53.94,5,Groceries,Groceries_General,01-01-2022,35.061,1,1,Winter,0,214,150,7,1123,Snowy,51.47,178
03-01-2022,P0009,S001,South,217,10662.512,61.42,20,Groceries,Groceries_General,01-01-2022,39.923,1,1,Winter,0,407,55,7,1154,Sunny,65.86,217.69
03-01-2022,P0010,S001,West,47,4193.622,99.14,10,Electronics,Electronics_General,01-01-2022,64.441,1,1,Winter,0,51,155,7,1141,Snowy,102.66,38.08
03-01-2022,P0011,S001,East,3,181.56,60.52,0,Groceries,Groceries_General,01-01-2022,39.338,1,1,Winter,0,252,98,7,1148,Cloudy,62.72,5.18
03-01-2022,P0012,S001,East,2,147.781,86.93,15,Clothing,Clothing_General,01-01-2022,56.5045,1,1,Winter,0,72,62,7,1130,Cloudy,83.11,9.81
03-01-2022,P0013,S001,South,18,1346.382,83.11,10,Clothing,Clothing_General,01-01-2022,54.0215,1,1,Winter,1,194,120,7,1151,Snowy,85.16,20.5
03-01-2022,P0014,S001,South,242,7030.584,32.28,10,Toys,Toys_General,01-01-2022,20.982,1,1,Winter,1,302,145,7,1167,Rainy,30.1,255.54
03-01-2022,P0015,S001,North,228,10705.284,52.17,10,Toys,Toys_General,01-01-2022,33.9105,1,1,Winter,1,330,157,7,1166,Sunny,52.43,246.91
03-01-2022,P0016,S001,East,31,2466.6235,93.61,15,Clothing,Clothing_General,01-01-2022,60.8465,1,1,Winter,1,148,160,7,1169,Snowy,94.15,35.11
03-01-2022,P0017,S001,North,16,1493.4,98.25,5,Clothing,Clothing_General,01-01-2022,63.8625,1,1,Winter,0,315,197,7,1151,Sunny,100.34,33.51
03-01-2022,P0018,S001,East,20,1492.07,78.53,5,Furniture,Furniture_General,01-01-2022,51.0445,1,1,Winter,0,97,147,7,1132,Rainy,75.48,37.26
03-01-2022,P0019,S001,South,193,10983.63,56.91,0,Furniture,Furniture_General,01-01-2022,36.9915,1,1,Winter,1,240,171,7,1145,Sunny,54.2,203.45
03-01-2022,P0020,S001,North,118,3334.208,35.32,20,Toys,Toys_General,01-01-2022,22.958,1,1,Winter,1,178,162,7,1167,Cloudy,37.56,110.02
03-01-2022,P0001,S002,North,96,4615.68,48.08,0,Toys,Toys_General,01-01-2022,31.252,1,1,Winter,1,405,171,7,1145,Rainy,49.4,100.82
03-01-2022,P0002,S002,North,48,1915.56,46.95,15,Electronics,Electronics_General,01-01-2022,30.5175,1,1,Winter,1,200,47,7,1122,Snowy,43.48,55.45
03-01-2022,P0003,S002,West,130,9822.8,94.45,20,Furniture,Furniture_General,01-01-2022,61.3925,1,1,Winter,1,327,166,7,1134,Cloudy,99.26,127.03
03-01-2022,P0004,S002,North,11,270.072,27.28,10,Groceries,Groceries_General,01-01-2022,17.732,1,1,Winter,1,409,48,7,1139,Snowy,28.61,8.25
03-01-2022,P0005,S002,West,313,9308.62,29.74,0,Groceries,Groceries_General,01-01-2022,19.331,1,1,Winter,1,327,194,7,1158,Snowy,31.67,326.56
03-01-2022,P0006,S002,North,352,9242.816,27.64,5,Furniture,Furniture_General,01-01-2022,17.966,1,1,Winter,0,388,199,7,1143,Snowy,27.19,365.82
03-01-2022,P0007,S002,South,265,15240.945,60.54,5,Toys,Toys_General,01-01-2022,39.351,1,1,Winter,0,483,108,7,1148,Rainy,55.83,277.23
03-01-2022,P0008,S002,South,11,579.645,58.55,10,Furniture,Furniture_General,01-01-2022,38.0575,1,1,Winter,0,70,137,7,1123,Cloudy,63.45,23.62
03-01-2022,P0009,S002,South,191,11190.69,58.59,0,Groceries,Groceries_General,01-01-2022,38.0835,1,1,Winter,0,288,29,7,1154,Cloudy,60.98,207.27
03-01-2022,P0010,S002,West,185,17663.8,95.48,0,Electronics,Electronics_General,01-01-2022,62.062,1,1,Winter,1,270,150,7,1141,Rainy,91.76,192.21
03-01-2022,P0011,S002,North,143,4325.464,37.81,20,Clothing,Clothing_General,01-01-2022,24.5765,1,1,Winter,1,217,66,7,1148,Snowy,37.14,154.26
03-01-2022,P0012,S002,West,85,3725.55,48.7,10,Electronics,Electronics_General,01-01-2022,31.655,1,1,Winter,0,221,84,7,1130,Rainy,51.33,104.48
03-01-2022,P0013,S002,West,270,16011.27,65.89,10,Groceries,Groceries_General,01-01-2022,42.8285,1,1,Winter,0,303,164,7,1151,Cloudy,64.52,268.73
03-01-2022,P0014,S002,West,233,4746.21,20.37,0,Groceries,Groceries_General,01-01-2022,13.2405,1,1,Winter,1,298,143,7,1167,Rainy,23.3,245.02
03-01-2022,P0015,S002,West,187,8648.75,46.25,0,Furniture,Furniture_General,01-01-2022,30.0625,1,1,Winter,0,193,57,7,1166,Snowy,49.2,177.8
03-01-2022,P0016,S002,South,39,2518.074,71.74,10,Electronics,Electronics_General,01-01-2022,46.631,1,1,Winter,0,205,147,7,1169,Rainy,76.17,37.83
03-01-2022,P0017,S002,West,234,4332.042,20.57,10,Toys,Toys_General,01-01-2022,13.3705,1,1,Winter,1,427,195,7,1151,Rainy,22.24,231.16
03-01-2022,P0018,S002,South,213,5091.552,29.88,20,Clothing,Clothing_General,01-01-2022,19.422,1,1,Winter,1,365,106,7,1132,Rainy,25.73,208.31
03-01-2022,P0019,S002,North,55,3458.565,73.98,15,Clothing,Clothing_General,01-01-2022,48.087,1,1,Winter,1,111,163,7,1145,Rainy,73.5,71.88
03-01-2022,P0020,S002,South,22,891.396,45.02,10,Groceries,Groceries_General,01-01-2022,29.263,1,1,Winter,0,271,178,7,1167,Sunny,47.01,15.3
03-01-2022,P0001,S003,North,100,7459.2,82.88,10,Clothing,Clothing_General,01-01-2022,53.872,1,1,Winter,1,134,185,7,1145,Sunny,86.74,100.66
03-01-2022,P0002,S003,North,353,6128.08,17.36,0,Groceries,Groceries_General,01-01-2022,11.284,1,1,Winter,1,405,74,7,1122,Cloudy,17.32,355.08
03-01-2022,P0003,S003,West,255,8710.8,42.7,20,Electronics,Electronics_General,01-01-2022,27.755,1,1,Winter,0,290,118,7,1134,Snowy,40.38,246.78
03-01-2022,P0004,S003,South,154,11737.803,89.67,15,Clothing,Clothing_General,01-01-2022,58.2855,1,1,Winter,0,403,189,7,1139,Sunny,88.99,166.81
03-01-2022,P0005,S003,East,147,9668.19,65.77,0,Clothing,Clothing_General,01-01-2022,42.7505,1,1,Winter,1,311,29,7,1158,Cloudy,61.06,154.97
03-01-2022,P0006,S003,North,342,29468.772,95.74,10,Electronics,Electronics_General,01-01-2022,62.231,1,1,Winter,0,448,112,7,1143,Cloudy,94.29,357.52
03-01-2022,P0007,S003,West,54,5340.6,98.9,0,Furniture,Furniture_General,01-01-2022,64.285,1,1,Winter,0,277,126,7,1148,Cloudy,97.62,48.62
03-01-2022,P0008,S003,East,289,10098.6715,41.11,15,Toys,Toys_General,01-01-2022,26.7215,1,1,Winter,0,421,112,7,1123,Cloudy,36.9,292.21
03-01-2022,P0009,S003,South,179,7530.53,42.07,0,Toys,Toys_General,01-01-2022,27.3455,1,1,Winter,1,241,135,7,1154,Snowy,37.66,198.59
03-01-2022,P0010,S003,South,175,16780.75,95.89,0,Furniture,Furniture_General,01-01-2022,62.3285,1,1,Winter,1,186,75,7,1141,Rainy,96.19,177.8
03-01-2022,P0011,S003,West,209,16702.026,84.12,5,Clothing,Clothing_General,01-01-2022,54.678,1,1,Winter,0,413,86,7,1148,Sunny,89.06,220.54
03-01-2022,P0012,S003,East,109,6209.512,71.21,20,Toys,Toys_General,01-01-2022,46.2865,1,1,Winter,1,112,46,7,1130,Rainy,74.71,113.33
03-01-2022,P0013,S003,South,43,2116.89,49.23,0,Groceries,Groceries_General,01-01-2022,31.9995,1,1,Winter,1,268,78,7,1151,Rainy,47.75,49.77
03-01-2022,P0014,S003,South,58,1141.614,21.87,10,Toys,Toys_General,01-01-2022,14.2155,1,1,Winter,1,347,38,7,1167,Rainy,25,49.31
03-01-2022,P0015,S003,South,399,24271.17,60.83,0,Electronics,Electronics_General,01-01-2022,39.5395,1,1,Winter,1,495,86,7,1166,Cloudy,60.34,390.1
03-01-2022,P0016,S003,West,95,4315.28,56.78,20,Clothing,Clothing_General,01-01-2022,36.907,1,1,Winter,0,324,145,7,1169,Rainy,60.75,111.3
03-01-2022,P0017,S003,West,296,21404.944,76.12,5,Clothing,Clothing_General,01-01-2022,49.478,1,1,Winter,0,330,138,7,1151,Snowy,77.55,297.58
03-01-2022,P0018,S003,East,105,9346.05,98.9,10,Electronics,Electronics_General,01-01-2022,64.285,1,1,Winter,0,297,66,7,1132,Sunny,96.55,104.66
03-01-2022,P0019,S003,East,103,4524.584,46.24,5,Clothing,Clothing_General,01-01-2022,30.056,1,1,Winter,0,169,47,7,1145,Cloudy,47.84,107.67
03-01-2022,P0020,S003,South,131,1820.5725,16.35,15,Toys,Toys_General,01-01-2022,10.6275,1,1,Winter,0,257,103,7,1167,Cloudy,19.59,123.65
03-01-2022,P0001,S004,East,66,4691.643,83.63,15,Groceries,Groceries_General,01-01-2022,54.3595,1,1,Winter,0,175,140,7,1145,Sunny,79.9,56.84
03-01-2022,P0002,S004,West,163,13295.91,81.57,0,Groceries,Groceries_General,01-01-2022,53.0205,1,1,Winter,1,228,161,7,1122,Cloudy,77.66,161.48
03-01-2022,P0003,S004,South,98,3940.776,44.68,10,Clothing,Clothing_General,01-01-2022,29.042,1,1,Winter,0,188,176,7,1134,Snowy,42.55,98.87
03-01-2022,P0004,S004,East,150,9016.5,60.11,0,Groceries,Groceries_General,01-01-2022,39.0715,1,1,Winter,1,211,20,7,1139,Rainy,62.3,167.75
03-01-2022,P0005,S004,North,15,295.56,24.63,20,Furniture,Furniture_General,01-01-2022,16.0095,1,1,Winter,0,149,60,7,1158,Snowy,27.97,21.91
03-01-2022,P0006,S004,North,36,1241.802,36.31,5,Electronics,Electronics_General,01-01-2022,23.6015,1,1,Winter,1,383,75,7,1143,Cloudy,34.82,26.89
03-01-2022,P0007,S004,East,303,2925.768,11.36,15,Electronics,Electronics_General,01-01-2022,7.384,1,1,Winter,1,478,153,7,1148,Cloudy,15.64,307.7
03-01-2022,P0008,S004,East,209,11869.11,63.1,10,Electronics,Electronics_General,01-01-2022,41.015,1,1,Winter,1,217,35,7,1123,Rainy,65.17,215.04
03-01-2022,P0009,S004,West,69,1701.264,30.82,20,Electronics,Electronics_General,01-01-2022,20.033,1,1,Winter,0,73,65,7,1154,Sunny,35.26,68.51
03-01-2022,P0010,S004,West,143,3393.39,23.73,0,Electronics,Electronics_General,01-01-2022,15.4245,1,1,Winter,0,467,183,7,1141,Snowy,21.84,139.44
03-01-2022,P0011,S004,West,239,6695.7045,29.49,5,Clothing,Clothing_General,01-01-2022,19.1685,1,1,Winter,0,353,44,7,1148,Sunny,31.68,255.26
03-01-2022,P0012,S004,North,192,12145.344,74.42,15,Groceries,Groceries_General,01-01-2022,48.373,1,1,Winter,1,471,115,7,1130,Cloudy,75.61,188.72
03-01-2022,P0013,S004,South,23,1072.72,58.3,20,Clothing,Clothing_General,01-01-2022,37.895,1,1,Winter,1,129,92,7,1151,Rainy,59.12,38.86
03-01-2022,P0014,S004,East,165,9995.7,60.58,0,Groceries,Groceries_General,01-01-2022,39.377,1,1,Winter,1,301,34,7,1167,Sunny,58.02,160.46
03-01-2022,P0015,S004,South,85,6245.8,73.48,0,Groceries,Groceries_General,01-01-2022,47.762,1,1,Winter,0,423,73,7,1166,Rainy,77,95.5
03-01-2022,P0016,S004,East,79,1150.398,16.18,10,Groceries,Groceries_General,01-01-2022,10.517,1,1,Winter,0,385,130,7,1169,Cloudy,18.35,86.62
03-01-2022,P0017,S004,North,33,1080.486,38.52,15,Toys,Toys_General,01-01-2022,25.038,1,1,Winter,0,74,29,7,1151,Rainy,39.57,43.64
03-01-2022,P0018,S004,South,270,12671.1,46.93,0,Electronics,Electronics_General,01-01-2022,30.5045,1,1,Winter,0,467,108,7,1132,Snowy,46.83,270.37
03-01-2022,P0019,S004,North,1,80.41,80.41,0,Toys,Toys_General,01-01-2022,52.2665,1,1,Winter,0,140,47,7,1145,Snowy,76.9,0
03-01-2022,P0020,S004,East,149,11363.336,95.33,20,Clothing,Clothing_General,01-01-2022,61.9645,1,1,Winter,0,197,134,7,1167,Cloudy,97.42,161.2
03-01-2022,P0001,S005,North,3,108.9,36.3,0,Groceries,Groceries_General,01-01-2022,23.595,1,1,Winter,0,159,145,7,1145,Snowy,34.96,18.12
03-01-2022,P0002,S005,North,59,4358.448,82.08,10,Electronics,Electronics_General,01-01-2022,53.352,1,1,Winter,1,322,111,7,1122,Sunny,84.13,78.35
03-01-2022,P0003,S005,East,15,556.8,46.4,20,Groceries,Groceries_General,01-01-2022,30.16,1,1,Winter,0,106,101,7,1134,Snowy,49.42,25.13
03-01-2022,P0004,S005,South,351,19926.972,59.76,5,Groceries,Groceries_General,01-01-2022,38.844,1,1,Winter,0,475,132,7,1139,Cloudy,57.14,358.12
03-01-2022,P0005,S005,North,66,3186.48,60.35,20,Groceries,Groceries_General,01-01-2022,39.2275,1,1,Winter,1,83,57,7,1158,Sunny,60.81,63.37
03-01-2022,P0006,S005,West,62,2266.038,40.61,10,Groceries,Groceries_General,01-01-2022,26.3965,1,1,Winter,1,117,58,7,1143,Snowy,44.37,59.04
03-01-2022,P0007,S005,West,77,4653.0715,63.61,5,Clothing,Clothing_General,01-01-2022,41.3465,1,1,Winter,1,368,44,7,1148,Rainy,63.81,95.69
03-01-2022,P0008,S005,South,177,16325.6835,97.09,5,Electronics,Electronics_General,01-01-2022,63.1085,1,1,Winter,1,207,154,7,1123,Snowy,95.17,173.93
03-01-2022,P0009,S005,West,349,16559.352,52.72,10,Electronics,Electronics_General,01-01-2022,34.268,1,1,Winter,0,398,98,7,1154,Sunny,55.74,350.47
03-01-2022,P0010,S005,North,74,853.072,14.41,20,Groceries,Groceries_General,01-01-2022,9.3665,1,1,Winter,1,476,25,7,1141,Sunny,11.25,91.48
03-01-2022,P0011,S005,North,40,2965.6,74.14,0,Groceries,Groceries_General,01-01-2022,48.191,1,1,Winter,1,119,151,7,1148,Cloudy,69.67,43.92
03-01-2022,P0012,S005,North,72,2703.744,46.94,20,Toys,Toys_General,01-01-2022,30.511,1,1,Winter,1,77,27,7,1130,Rainy,46.58,68.01
03-01-2022,P0013,S005,South,190,4158.72,23.04,5,Toys,Toys_General,01-01-2022,14.976,1,1,Winter,0,191,126,7,1151,Snowy,19.33,205.54
03-01-2022,P0014,S005,North,263,7000.797,28.02,5,Toys,Toys_General,01-01-2022,18.213,1,1,Winter,1,419,189,7,1167,Sunny,23.72,263.83
03-01-2022,P0015,S005,South,126,8751.456,86.82,20,Toys,Toys_General,01-01-2022,56.433,1,1,Winter,0,184,175,7,1166,Cloudy,85.26,143.76
03-01-2022,P0016,S005,North,17,1297.0065,80.31,5,Clothing,Clothing_General,01-01-2022,52.2015,1,1,Winter,1,361,171,7,1169,Cloudy,76.56,25.61
03-01-2022,P0017,S005,East,19,705.888,41.28,10,Toys,Toys_General,01-01-2022,26.832,1,1,Winter,0,154,116,7,1151,Rainy,40.59,37.45
03-01-2022,P0018,S005,North,36,1383.12,38.42,0,Toys,Toys_General,01-01-2022,24.973,1,1,Winter,1,376,53,7,1132,Snowy,35.98,43.47
03-01-2022,P0019,S005,North,207,9924.408,59.93,20,Toys,Toys_General,01-01-2022,38.9545,1,1,Winter,0,268,177,7,1145,Snowy,64.67,198.44
03-01-2022,P0020,S005,South,91,5771.402,66.76,5,Toys,Toys_General,01-01-2022,43.394,1,1,Winter,0,451,193,7,1167,Sunny,62.53,99.88
04-01-2022,P0001,S001,South,58,3839.484,77.88,15,Groceries,Groceries_General,01-01-2022,50.622,1,1,Winter,1,85,193,7,1145,Cloudy,75.99,52.87
04-01-2022,P0002,S001,North,91,6823.817,88.22,15,Electronics,Electronics_General,01-01-2022,57.343,1,1,Winter,1,91,142,7,1122,Sunny,87.44,82.65
04-01-2022,P0003,S001,South,70,627.725,10.55,15,Toys,Toys_General,01-01-2022,6.8575,1,1,Winter,0,184,191,7,1134,Cloudy,7.6,82.51
04-01-2022,P0004,S001,North,0,0,44.81,5,Electronics,Electronics_General,01-01-2022,29.1265,1,1,Winter,1,209,123,7,1139,Sunny,45.53,15.37
04-01-2022,P0005,S001,East,32,2005.92,69.65,10,Electronics,Electronics_General,01-01-2022,45.2725,1,1,Winter,0,470,192,7,1158,Snowy,73.5,45.57
04-01-2022,P0006,S001,South,8,341.44,53.35,20,Clothing,Clothing_General,01-01-2022,34.6775,1,1,Winter,0,127,84,7,1143,Cloudy,55.07,0.54
04-01-2022,P0007,S001,North,341,10842.6065,33.47,5,Groceries,Groceries_General,01-01-2022,21.7555,1,1,Winter,0,367,39,7,1148,Cloudy,28.95,336.71
04-01-2022,P0008,S001,East,347,16961.36,61.1,20,Electronics,Electronics_General,01-01-2022,39.715,1,1,Winter,0,404,183,7,1123,Sunny,58.46,350.96
04-01-2022,P0009,S001,North,15,610.875,45.25,10,Groceries,Groceries_General,01-01-2022,29.4125,1,1,Winter,0,403,187,7,1154,Sunny,46.74,26.72
04-01-2022,P0010,S001,East,85,6458.64,94.98,20,Toys,Toys_General,01-01-2022,61.737,1,1,Winter,0,494,122,7,1141,Rainy,98.87,92.86
04-01-2022,P0011,S001,South,30,726.3,24.21,0,Toys,Toys_General,01-01-2022,15.7365,1,1,Winter,0,421,33,7,1148,Sunny,25.48,49.2
04-01-2022,P0012,S001,West,136,8536.244,66.07,5,Electronics,Electronics_General,01-01-2022,42.9455,1,1,Winter,0,150,129,7,1130,Snowy,70.84,140.64
04-01-2022,P0013,S001,North,31,967.572,34.68,10,Toys,Toys_General,01-01-2022,22.542,1,1,Winter,0,94,174,7,1151,Sunny,33.73,46.7
04-01-2022,P0014,S001,East,7,584.766,98.28,15,Clothing,Clothing_General,01-01-2022,63.882,1,1,Winter,1,77,76,7,1167,Cloudy,95.38,22.66
04-01-2022,P0015,S001,West,377,29600.532,87.24,10,Electronics,Electronics_General,01-01-2022,56.706,1,1,Winter,1,430,118,7,1166,Cloudy,88.66,371.89
04-01-2022,P0016,S001,North,28,2353.68,93.4,10,Groceries,Groceries_General,01-01-2022,60.71,1,1,Winter,0,168,32,7,1169,Sunny,93.22,33.2
04-01-2022,P0017,S001,West,348,18450.96,53.02,0,Toys,Toys_General,01-01-2022,34.463,1,1,Winter,1,353,36,7,1151,Cloudy,57.08,349.59
04-01-2022,P0018,S001,South,258,14348.154,58.54,5,Groceries,Groceries_General,01-01-2022,38.051,1,1,Winter,1,380,66,7,1132,Sunny,60.77,258.58
04-01-2022,P0019,S001,West,41,2205.6565,63.29,15,Toys,Toys_General,01-01-2022,41.1385,1,1,Winter,1,127,191,7,1145,Sunny,61.73,50.38
04-01-2022,P0020,S001,North,49,535.57,10.93,0,Electronics,Electronics_General,01-01-2022,7.1045,1,1,Winter,1,153,139,7,1167,Snowy,10.76,44.55
